"CV_fold","feature","auc","set"
64,"GiG",0.718985334918747,"Perm"
64,"GiG",0.72291584093011,"Perm"
64,"GiG",0.753071739992073,"Perm"
64,"GiG",0.74435196195006,"Perm"
64,"GiG",0.763476020610384,"Perm"
64,"GiG",0.757200422777117,"Perm"
64,"GiG",0.734046769718589,"Perm"
64,"GiG",0.758092218258687,"Perm"
64,"GiG",0.728200554894966,"Perm"
64,"GiG",0.787950852160127,"Perm"
64,"GiG",0.771898533491875,"Perm"
64,"GiG",0.728695996829172,"Perm"
64,"GiG",0.731668648434403,"Perm"
64,"GiG",0.755152596115735,"Perm"
64,"GiG",0.741775663892192,"Perm"
64,"GiG",0.770114942528736,"Perm"
64,"GiG",0.767835909631391,"Perm"
64,"GiG",0.762187871581451,"Perm"
64,"GiG",0.735169771436121,"Perm"
64,"GiG",0.794424626767076,"Perm"
64,"GiG",0.741478398731669,"Perm"
64,"GiG",0.7836239926014,"Perm"
64,"GiG",0.748645792046505,"Perm"
64,"GiG",0.775895098427798,"Perm"
64,"GiG",0.762319989430572,"Perm"
64,"GiG",0.752972651605232,"Perm"
64,"GiG",0.76492931695072,"Perm"
64,"GiG",0.758323424494649,"Perm"
64,"GiG",0.73507068304928,"Perm"
64,"GiG",0.763938433082309,"Perm"
64,"GiG",0.755284713964857,"Perm"
64,"GiG",0.755086537191174,"Perm"
64,"GiG",0.724963667591492,"Perm"
64,"GiG",0.758587660192892,"Perm"
64,"GiG",0.745045580657947,"Perm"
64,"GiG",0.760173074382349,"Perm"
64,"GiG",0.767538644470868,"Perm"
64,"GiG",0.764731140177038,"Perm"
64,"GiG",0.744087726251817,"Perm"
64,"GiG",0.794160391068833,"Perm"
64,"GiG",0.756704980842912,"Perm"
64,"GiG",0.725062755978333,"Perm"
64,"GiG",0.793367683974105,"Perm"
64,"GiG",0.708184700753072,"Perm"
64,"GiG",0.781411018628617,"Perm"
64,"GiG",0.731734707358964,"Perm"
64,"GiG",0.71548421191703,"Perm"
64,"GiG",0.77335182983221,"Perm"
64,"GiG",0.780155899061963,"Perm"
64,"GiG",0.762088783194609,"Perm"
64,"GiG",0.761296076099881,"Perm"
64,"GiG",0.713799709340732,"Perm"
64,"GiG",0.76677896683842,"Perm"
64,"GiG",0.779032897344431,"Perm"
64,"GiG",0.750660589245607,"Perm"
64,"GiG",0.758224336107808,"Perm"
64,"GiG",0.733518298322103,"Perm"
64,"GiG",0.736854274012419,"Perm"
64,"GiG",0.768298322103316,"Perm"
64,"GiG",0.734244946492271,"Perm"
64,"GiG",0.754954419342053,"Perm"
64,"GiG",0.743955608402695,"Perm"
64,"GiG",0.755515920200819,"Perm"
64,"GiG",0.758026159334126,"Perm"
64,"GiG",0.763938433082309,"Perm"
64,"GiG",0.780420134760206,"Perm"
64,"GiG",0.717532038578412,"Perm"
64,"GiG",0.749504558065795,"Perm"
64,"GiG",0.729752939622143,"Perm"
64,"GiG",0.775465715418153,"Perm"
64,"GiG",0.710100409565332,"Perm"
64,"GiG",0.757861012022724,"Perm"
64,"GiG",0.743526225393051,"Perm"
64,"GiG",0.754921389879773,"Perm"
64,"GiG",0.769124058660325,"Perm"
64,"GiG",0.766944114149822,"Perm"
64,"GiG",0.749240322367552,"Perm"
64,"GiG",0.735301889285243,"Perm"
64,"GiG",0.786299379046109,"Perm"
64,"GiG",0.714030915576694,"Perm"
64,"GiG",0.751023913330691,"Perm"
64,"GiG",0.727407847800238,"Perm"
64,"GiG",0.776687805522526,"Perm"
64,"GiG",0.725525168450257,"Perm"
64,"GiG",0.737514863258026,"Perm"
64,"GiG",0.7742105958515,"Perm"
64,"GiG",0.750858766019289,"Perm"
64,"GiG",0.750693618707887,"Perm"
64,"GiG",0.748876998282468,"Perm"
64,"GiG",0.747324613555291,"Perm"
64,"GiG",0.723147047166072,"Perm"
64,"GiG",0.760602457391994,"Perm"
64,"GiG",0.778438367023385,"Perm"
64,"GiG",0.746531906460563,"Perm"
64,"GiG",0.755317743427137,"Perm"
64,"GiG",0.735863390144008,"Perm"
64,"GiG",0.75657286299379,"Perm"
64,"GiG",0.721429515127494,"Perm"
64,"GiG",0.768034086405073,"Perm"
64,"GiG",0.720801955344167,"Perm"
64,"GiG",0.749768793764038,"Perm"
64,"GiG",0.755648038049941,"Perm"
64,"GiG",0.771105826397146,"Perm"
64,"GiG",0.748348526885982,"Perm"
64,"GiG",0.735367948209803,"Perm"
64,"GiG",0.727506936187079,"Perm"
64,"GiG",0.75,"Perm"
64,"GiG",0.742997753996565,"Perm"
64,"GiG",0.742865636147443,"Perm"
64,"GiG",0.746366759149161,"Perm"
64,"GiG",0.754789272030651,"Perm"
64,"GiG",0.741247192495706,"Perm"
64,"GiG",0.784251552384727,"Perm"
64,"GiG",0.741313251420267,"Perm"
64,"GiG",0.770346148764698,"Perm"
64,"GiG",0.779198044655833,"Perm"
64,"GiG",0.768430439952438,"Perm"
64,"GiG",0.761527282335844,"Perm"
64,"GiG",0.718027480512617,"Perm"
64,"GiG",0.755681067512221,"Perm"
64,"GiG",0.762386048355133,"Perm"
64,"GiG",0.76215484211917,"Perm"
64,"GiG",0.725194873827454,"Perm"
64,"GiG",0.759545514599022,"Perm"
64,"GiG",0.758125247720967,"Perm"
65,"GiG",0.735268859822962,"Perm"
65,"GiG",0.743724402166733,"Perm"
65,"GiG",0.714493328048619,"Perm"
65,"GiG",0.730116263707227,"Perm"
65,"GiG",0.726185757695865,"Perm"
65,"GiG",0.732791650151935,"Perm"
65,"GiG",0.742733518298322,"Perm"
65,"GiG",0.672215616329766,"Perm"
65,"GiG",0.739992072929053,"Perm"
65,"GiG",0.720669837495046,"Perm"
65,"GiG",0.738274540890474,"Perm"
65,"GiG",0.781939490025102,"Perm"
65,"GiG",0.725029726516052,"Perm"
65,"GiG",0.73602853745541,"Perm"
65,"GiG",0.751056942792971,"Perm"
65,"GiG",0.747919143876338,"Perm"
65,"GiG",0.749834852688598,"Perm"
65,"GiG",0.713964856652134,"Perm"
65,"GiG",0.726516052318668,"Perm"
65,"GiG",0.720967102655569,"Perm"
65,"GiG",0.736424891002775,"Perm"
65,"GiG",0.735896419606289,"Perm"
65,"GiG",0.726449993394107,"Perm"
65,"GiG",0.719414717928392,"Perm"
65,"GiG",0.755086537191175,"Perm"
65,"GiG",0.723312194477474,"Perm"
65,"GiG",0.731470471660721,"Perm"
65,"GiG",0.726119698771304,"Perm"
65,"GiG",0.752080856123662,"Perm"
65,"GiG",0.7294887039239,"Perm"
65,"GiG",0.755383802351698,"Perm"
65,"GiG",0.688697318007663,"Perm"
65,"GiG",0.721462544589774,"Perm"
65,"GiG",0.758950984277976,"Perm"
65,"GiG",0.74715946624389,"Perm"
65,"GiG",0.711190381820584,"Perm"
65,"GiG",0.728299643281807,"Perm"
65,"GiG",0.727407847800238,"Perm"
65,"GiG",0.723609459637997,"Perm"
65,"GiG",0.69774739067248,"Perm"
65,"GiG",0.732230149293169,"Perm"
65,"GiG",0.747456731404413,"Perm"
65,"GiG",0.736590038314176,"Perm"
65,"GiG",0.703956929581186,"Perm"
65,"GiG",0.752047826661382,"Perm"
65,"GiG",0.725657286299379,"Perm"
65,"GiG",0.764648566521337,"Perm"
65,"GiG",0.740784780023781,"Perm"
65,"GiG",0.754227771171885,"Perm"
65,"GiG",0.725194873827454,"Perm"
65,"GiG",0.73322103316158,"Perm"
65,"GiG",0.75188267934998,"Perm"
65,"GiG",0.738472717664156,"Perm"
65,"GiG",0.779495309816356,"Perm"
65,"GiG",0.74068569163694,"Perm"
65,"GiG",0.735665213370326,"Perm"
65,"GiG",0.746961289470207,"Perm"
65,"GiG",0.737977275729951,"Perm"
65,"GiG",0.728629937904611,"Perm"
65,"GiG",0.755284713964857,"Perm"
65,"GiG",0.761130928788479,"Perm"
65,"GiG",0.740256308627296,"Perm"
65,"GiG",0.714691504822302,"Perm"
65,"GiG",0.702701810014533,"Perm"
65,"GiG",0.717036596644207,"Perm"
65,"GiG",0.69963007002246,"Perm"
65,"GiG",0.750495441934205,"Perm"
65,"GiG",0.766646848989298,"Perm"
65,"GiG",0.732098031444048,"Perm"
65,"GiG",0.75092482494385,"Perm"
65,"GiG",0.783227639054036,"Perm"
65,"GiG",0.726945435328313,"Perm"
65,"GiG",0.761989694807769,"Perm"
65,"GiG",0.733452239397543,"Perm"
65,"GiG",0.754260800634166,"Perm"
65,"GiG",0.737646981107148,"Perm"
65,"GiG",0.734013740256309,"Perm"
65,"GiG",0.760073985995508,"Perm"
65,"GiG",0.729653851235302,"Perm"
65,"GiG",0.731668648434403,"Perm"
65,"GiG",0.742006870128154,"Perm"
65,"GiG",0.7481503501123,"Perm"
65,"GiG",0.732758620689655,"Perm"
65,"GiG",0.749900911613159,"Perm"
65,"GiG",0.751618443651737,"Perm"
65,"GiG",0.746697053771965,"Perm"
65,"GiG",0.714295151274937,"Perm"
65,"GiG",0.716276919011758,"Perm"
65,"GiG",0.715054828907385,"Perm"
65,"GiG",0.779528339278637,"Perm"
65,"GiG",0.752113885585943,"Perm"
65,"GiG",0.74910820451843,"Perm"
65,"GiG",0.766217465979654,"Perm"
65,"GiG",0.719480776852953,"Perm"
65,"GiG",0.759743691372704,"Perm"
65,"GiG",0.727771171885322,"Perm"
65,"GiG",0.766052318668252,"Perm"
65,"GiG",0.727110582639715,"Perm"
65,"GiG",0.735764301757167,"Perm"
65,"GiG",0.712346413000396,"Perm"
65,"GiG",0.741280221957986,"Perm"
65,"GiG",0.750099088386841,"Perm"
65,"GiG",0.754855330955212,"Perm"
65,"GiG",0.725657286299379,"Perm"
65,"GiG",0.739859955079931,"Perm"
65,"GiG",0.741676575505351,"Perm"
65,"GiG",0.742006870128154,"Perm"
65,"GiG",0.714163033425816,"Perm"
65,"GiG",0.740091161315894,"Perm"
65,"GiG",0.736788215087858,"Perm"
65,"GiG",0.724468225657286,"Perm"
65,"GiG",0.728497820055489,"Perm"
65,"GiG",0.745607081516713,"Perm"
65,"GiG",0.766514731140177,"Perm"
65,"GiG",0.742205046901837,"Perm"
65,"GiG",0.720702866957326,"Perm"
65,"GiG",0.729389615537059,"Perm"
65,"GiG",0.775234509182191,"Perm"
65,"GiG",0.72849782005549,"Perm"
65,"GiG",0.735797331219448,"Perm"
65,"GiG",0.744616197648302,"Perm"
65,"GiG",0.743955608402695,"Perm"
65,"GiG",0.722189192759942,"Perm"
65,"GiG",0.754888360417492,"Perm"
65,"GiG",0.716937508257366,"Perm"
65,"GiG",0.763442991148104,"Perm"
65,"GiG",0.728828114678293,"Perm"
65,"GiG",0.728861144140573,"Perm"
65,"GiG",0.725426080063417,"Perm"
65,"GiG",0.764797199101599,"Perm"
65,"GiG",0.741907781741313,"Perm"
65,"GiG",0.720636808032765,"Perm"
65,"GiG",0.703461487646981,"Perm"
65,"GiG",0.7294887039239,"Perm"
65,"GiG",0.740388426476417,"Perm"
65,"GiG",0.717961421588056,"Perm"
65,"GiG",0.725393050601136,"Perm"
65,"GiG",0.711124322896023,"Perm"
65,"GiG",0.759182190513938,"Perm"
65,"GiG",0.710100409565332,"Perm"
65,"GiG",0.714130003963535,"Perm"
65,"GiG",0.744219844100938,"Perm"
65,"GiG",0.722717664156428,"Perm"
65,"GiG",0.748315497423702,"Perm"
65,"GiG",0.735367948209803,"Perm"
65,"GiG",0.74537587528075,"Perm"
65,"GiG",0.723180076628352,"Perm"
65,"GiG",0.747291584093011,"Perm"
65,"GiG",0.769949795217334,"Perm"
65,"GiG",0.730149293169507,"Perm"
65,"GiG",0.754756242568371,"Perm"
65,"GiG",0.755152596115735,"Perm"
65,"GiG",0.732824679614216,"Perm"
65,"GiG",0.744120755714097,"Perm"
65,"GiG",0.763806315233188,"Perm"
65,"GiG",0.731734707358964,"Perm"
65,"GiG",0.715550270841591,"Perm"
65,"GiG",0.779098956268992,"Perm"
65,"GiG",0.738010305192232,"Perm"
65,"GiG",0.71264367816092,"Perm"
65,"GiG",0.738142423041353,"Perm"
65,"GiG",0.698110714757564,"Perm"
65,"GiG",0.719084423305589,"Perm"
65,"GiG",0.755813185361342,"Perm"
65,"GiG",0.744880433346545,"Perm"
65,"GiG",0.715418152992469,"Perm"
65,"GiG",0.740256308627296,"Perm"
65,"GiG",0.749372440216673,"Perm"
65,"GiG",0.734674329501916,"Perm"
65,"GiG",0.703131193024177,"Perm"
65,"GiG",0.761461223411283,"Perm"
65,"GiG",0.746664024309684,"Perm"
65,"GiG",0.73414585810543,"Perm"
65,"GiG",0.76023913330691,"Perm"
65,"GiG",0.730545646716871,"Perm"
65,"GiG",0.749438499141234,"Perm"
65,"GiG",0.736887303474699,"Perm"
65,"GiG",0.735334918747523,"Perm"
65,"GiG",0.741676575505351,"Perm"
65,"GiG",0.733617386708944,"Perm"
65,"GiG",0.7276390540362,"Perm"
65,"GiG",0.733518298322103,"Perm"
65,"GiG",0.727407847800238,"Perm"
65,"GiG",0.748810939357907,"Perm"
65,"GiG",0.714460298586339,"Perm"
65,"GiG",0.730644735103712,"Perm"
65,"GiG",0.757134363852556,"Perm"
65,"GiG",0.714361210199498,"Perm"
65,"GiG",0.733815563482627,"Perm"
65,"GiG",0.748315497423702,"Perm"
65,"GiG",0.763409961685824,"Perm"
65,"GiG",0.755978332672744,"Perm"
65,"GiG",0.755912273748183,"Perm"
65,"GiG",0.757068304927996,"Perm"
65,"GiG",0.72014136609856,"Perm"
65,"GiG",0.735202800898402,"Perm"
65,"GiG",0.733088915312459,"Perm"
65,"GiG",0.717102655568767,"Perm"
65,"GiG",0.758026159334126,"Perm"
65,"GiG",0.723774606949399,"Perm"
65,"GiG",0.721858898137138,"Perm"
65,"GiG",0.741511428193949,"Perm"
65,"GiG",0.714163033425816,"Perm"
65,"GiG",0.73322103316158,"Perm"
65,"GiG",0.684601664684899,"Perm"
65,"GiG",0.718192627824019,"Perm"
65,"GiG",0.760503369005153,"Perm"
65,"GiG",0.71175188267935,"Perm"
65,"GiG",0.753302946228035,"Perm"
65,"GiG",0.747919143876338,"Perm"
65,"GiG",0.741445369269388,"Perm"
65,"GiG",0.748910027744748,"Perm"
65,"GiG",0.711256440745145,"Perm"
65,"GiG",0.735004624124719,"Perm"
65,"GiG",0.758719778042013,"Perm"
65,"GiG",0.785110318404016,"Perm"
65,"GiG",0.718456863522262,"Perm"
65,"GiG",0.740751750561501,"Perm"
65,"GiG",0.707028669573259,"Perm"
65,"GiG",0.756605892456071,"Perm"
65,"GiG",0.734311005416832,"Perm"
65,"GiG",0.742138987977276,"Perm"
65,"GiG",0.713931827189853,"Perm"
65,"GiG",0.719546835777514,"Perm"
65,"GiG",0.712973972783723,"Perm"
65,"GiG",0.734046769718589,"Perm"
65,"GiG",0.755284713964857,"Perm"
65,"GiG",0.723411282864315,"Perm"
65,"GiG",0.721726780288017,"Perm"
65,"GiG",0.769916765755054,"Perm"
65,"GiG",0.728629937904611,"Perm"
65,"GiG",0.724864579204651,"Perm"
65,"GiG",0.73510371251156,"Perm"
65,"GiG",0.738439688201876,"Perm"
65,"GiG",0.73880301228696,"Perm"
65,"GiG",0.776192363588321,"Perm"
65,"GiG",0.741115074646585,"Perm"
65,"GiG",0.781840401638261,"Perm"
65,"GiG",0.726218787158145,"Perm"
65,"GiG",0.734079799180869,"Perm"
65,"GiG",0.715253005681068,"Perm"
65,"GiG",0.784053375611045,"Perm"
65,"GiG",0.74342713700621,"Perm"
65,"GiG",0.728233584357247,"Perm"
65,"GiG",0.77054432553838,"Perm"
65,"GiG",0.756044391597305,"Perm"
65,"GiG",0.704848725062756,"Perm"
65,"GiG",0.722519487382745,"Perm"
65,"GiG",0.749669705377196,"Perm"
65,"GiG",0.749009116131589,"Perm"
65,"GiG",0.730710794028273,"Perm"
65,"GiG",0.726053639846743,"Perm"
65,"GiG",0.754029594398203,"Perm"
65,"GiG",0.764731140177038,"Perm"
65,"GiG",0.717829303738935,"Perm"
65,"GiG",0.736887303474699,"Perm"
65,"GiG",0.731668648434404,"Perm"
65,"GiG",0.770643413925221,"Perm"
65,"GiG",0.726416963931827,"Perm"
65,"GiG",0.74623464130004,"Perm"
65,"GiG",0.72294887039239,"Perm"
65,"GiG",0.747654908178095,"Perm"
65,"GiG",0.742667459373761,"Perm"
65,"GiG",0.757861012022724,"Perm"
65,"GiG",0.714988769982825,"Perm"
65,"GiG",0.756837098692033,"Perm"
65,"GiG",0.740190249702735,"Perm"
65,"GiG",0.742337164750958,"Perm"
65,"GiG",0.758323424494649,"Perm"
65,"GiG",0.761362135024442,"Perm"
65,"GiG",0.738175452503633,"Perm"
65,"GiG",0.765391729422645,"Perm"
65,"GiG",0.704518430439952,"Perm"
65,"GiG",0.775498744880433,"Perm"
65,"GiG",0.738142423041353,"Perm"
65,"GiG",0.763674197384067,"Perm"
65,"GiG",0.728398731668648,"Perm"
65,"GiG",0.733683445633505,"Perm"
65,"GiG",0.753369005152596,"Perm"
65,"GiG",0.731635618972123,"Perm"
65,"GiG",0.775564803804994,"Perm"
65,"GiG",0.715054828907385,"Perm"
65,"GiG",0.78359096313912,"Perm"
65,"GiG",0.737217598097503,"Perm"
65,"GiG",0.707623199894306,"Perm"
65,"GiG",0.741511428193949,"Perm"
65,"GiG",0.763839344695468,"Perm"
65,"GiG",0.78540758356454,"Perm"
65,"GiG",0.744583168186022,"Perm"
65,"GiG",0.728464790593209,"Perm"
65,"GiG",0.724336107808165,"Perm"
65,"GiG",0.737283657022064,"Perm"
65,"GiG",0.749141233980711,"Perm"
65,"GiG",0.690183643810279,"Perm"
65,"GiG",0.763442991148104,"Perm"
65,"GiG",0.712841854934602,"Perm"
65,"GiG",0.719645924164355,"Perm"
65,"GiG",0.770081913066455,"Perm"
65,"GiG",0.758620689655172,"Perm"
65,"GiG",0.73883604174924,"Perm"
65,"GiG",0.768991940811204,"Perm"
65,"GiG",0.764466904478795,"Perm"
65,"GiG",0.758851895891135,"Perm"
65,"GiG",0.696095917558462,"Perm"
65,"GiG",0.723939754260801,"Perm"
65,"GiG",0.786662703131193,"Perm"
65,"GiG",0.723345223939754,"Perm"
65,"GiG",0.748051261725459,"Perm"
65,"GiG",0.748018232263179,"Perm"
65,"GiG",0.727077553177434,"Perm"
65,"GiG",0.732956797463337,"Perm"
65,"GiG",0.740487514863258,"Perm"
65,"GiG",0.700786101202272,"Perm"
65,"GiG",0.759908838684106,"Perm"
65,"GiG",0.746928260007927,"Perm"
65,"GiG",0.710331615801295,"Perm"
65,"GiG",0.763674197384067,"Perm"
65,"GiG",0.701578808297001,"Perm"
65,"GiG",0.719910159862597,"Perm"
65,"GiG",0.748249438499141,"Perm"
65,"GiG",0.714394239661778,"Perm"
65,"GiG",0.756671951380632,"Perm"
65,"GiG",0.733650416171225,"Perm"
65,"GiG",0.733815563482626,"Perm"
65,"GiG",0.745640110978993,"Perm"
65,"GiG",0.779495309816356,"Perm"
65,"GiG",0.732857709076496,"Perm"
65,"GiG",0.72575637468622,"Perm"
65,"GiG",0.780585282071608,"Perm"
65,"GiG",0.736358832078214,"Perm"
65,"GiG",0.741907781741313,"Perm"
65,"GiG",0.731569560047562,"Perm"
65,"GiG",0.704650548289074,"Perm"
65,"GiG",0.763707226846347,"Perm"
65,"GiG",0.73507068304928,"Perm"
65,"GiG",0.760007927070947,"Perm"
65,"GiG",0.756077421059585,"Perm"
65,"GiG",0.750528471396486,"Perm"
65,"GiG",0.746465847536002,"Perm"
65,"GiG",0.759446426212181,"Perm"
65,"GiG",0.805885850178359,"Perm"
65,"GiG",0.725095785440613,"Perm"
65,"GiG",0.73599550799313,"Perm"
65,"GiG",0.766349583828775,"Perm"
65,"GiG",0.726383934469547,"Perm"
65,"GiG",0.727705112960761,"Perm"
65,"GiG",0.693255383802352,"Perm"
65,"GiG",0.767934998018232,"Perm"
65,"GiG",0.766217465979654,"Perm"
65,"GiG",0.755648038049941,"Perm"
65,"GiG",0.73596247853085,"Perm"
65,"GiG",0.715352094067909,"Perm"
65,"GiG",0.724270048883604,"Perm"
65,"GiG",0.765523847271766,"Perm"
65,"GiG",0.72853084951777,"Perm"
65,"GiG",0.751915708812261,"Perm"
65,"GiG",0.718192627824019,"Perm"
65,"GiG",0.767670762319989,"Perm"
65,"GiG",0.769157088122605,"Perm"
65,"GiG",0.751321178491214,"Perm"
65,"GiG",0.721297397278372,"Perm"
65,"GiG",0.741445369269388,"Perm"
65,"GiG",0.704650548289074,"Perm"
65,"GiG",0.732626502840534,"Perm"
65,"GiG",0.772625181662043,"Perm"
65,"GiG",0.745640110978993,"Perm"
65,"GiG",0.735467036596644,"Perm"
65,"GiG",0.751255119566653,"Perm"
65,"GiG",0.757530717399921,"Perm"
65,"GiG",0.748711850971066,"Perm"
65,"GiG",0.732725591227375,"Perm"
65,"GiG",0.744318932487779,"Perm"
65,"GiG",0.749636675914916,"Perm"
65,"GiG",0.752642356982428,"Perm"
65,"GiG",0.73411282864315,"Perm"
65,"GiG",0.741379310344828,"Perm"
65,"GiG",0.746069493988638,"Perm"
65,"GiG",0.748282467961422,"Perm"
65,"GiG",0.771502179944511,"Perm"
65,"GiG",0.730083234244946,"Perm"
65,"GiG",0.70336239926014,"Perm"
65,"GiG",0.73787818734311,"Perm"
65,"GiG",0.753038710529793,"Perm"
65,"GiG",0.740751750561501,"Perm"
65,"GiG",0.746069493988638,"Perm"
65,"GiG",0.763442991148104,"Perm"
65,"GiG",0.756704980842912,"Perm"
65,"GiG",0.767109261461223,"Perm"
65,"GiG",0.748447615272823,"Perm"
65,"GiG",0.744252873563219,"Perm"
65,"GiG",0.741346280882547,"Perm"
65,"GiG",0.707028669573259,"Perm"
65,"GiG",0.749801823226318,"Perm"
65,"GiG",0.706335050865372,"Perm"
65,"GiG",0.724501255119567,"Perm"
65,"GiG",0.735202800898401,"Perm"
65,"GiG",0.764499933941076,"Perm"
65,"GiG",0.742931695072004,"Perm"
65,"GiG",0.709340731932884,"Perm"
65,"GiG",0.736325802615933,"Perm"
65,"GiG",0.785011230017175,"Perm"
65,"GiG",0.753996564935923,"Perm"
65,"GiG",0.725227903289734,"Perm"
65,"GiG",0.75558197912538,"Perm"
65,"GiG",0.764169639318272,"Perm"
65,"GiG",0.752906592680671,"Perm"
65,"GiG",0.725690315761659,"Perm"
65,"GiG",0.718919275994187,"Perm"
65,"GiG",0.755317743427137,"Perm"
65,"GiG",0.725227903289735,"Perm"
65,"GiG",0.730182322631788,"Perm"
65,"GiG",0.712808825472321,"Perm"
65,"GiG",0.770742502312062,"Perm"
65,"GiG",0.711025234509182,"Perm"
65,"GiG",0.723609459637997,"Perm"
65,"GiG",0.746961289470207,"Perm"
65,"GiG",0.75469018364381,"Perm"
65,"GiG",0.749273351829832,"Perm"
65,"GiG",0.713667591491611,"Perm"
65,"GiG",0.69589774078478,"Perm"
65,"GiG",0.703824811732065,"Perm"
65,"GiG",0.709241643546043,"Perm"
65,"GiG",0.757068304927996,"Perm"
65,"GiG",0.735334918747523,"Perm"
65,"GiG",0.717664156427533,"Perm"
65,"GiG",0.747093407319329,"Perm"
65,"GiG",0.737250627559783,"Perm"
65,"GiG",0.730975029726516,"Perm"
65,"GiG",0.735037653587,"Perm"
65,"GiG",0.732692561765094,"Perm"
65,"GiG",0.728398731668648,"Perm"
65,"GiG",0.748711850971066,"Perm"
65,"GiG",0.744781344959704,"Perm"
65,"GiG",0.744120755714097,"Perm"
65,"GiG",0.736755185625578,"Perm"
65,"GiG",0.757728894173603,"Perm"
65,"GiG",0.751486325802616,"Perm"
65,"GiG",0.774474831549743,"Perm"
65,"GiG",0.718555951909103,"Perm"
65,"GiG",0.722882811467829,"Perm"
65,"GiG",0.711025234509182,"Perm"
65,"GiG",0.719877130400317,"Perm"
65,"GiG",0.733584357246664,"Perm"
65,"GiG",0.737217598097503,"Perm"
65,"GiG",0.773021535209407,"Perm"
65,"GiG",0.710364645263575,"Perm"
65,"GiG",0.719150482230149,"Perm"
65,"GiG",0.719381688466112,"Perm"
65,"GiG",0.715153917294226,"Perm"
65,"GiG",0.741907781741313,"Perm"
65,"GiG",0.740025102391333,"Perm"
65,"GiG",0.714922711058264,"Perm"
65,"GiG",0.735830360681728,"Perm"
65,"GiG",0.73223014929317,"Perm"
65,"GiG",0.7331880036993,"Perm"
65,"GiG",0.764235698242833,"Perm"
65,"GiG",0.758554630730612,"Perm"
65,"GiG",0.755416831813978,"Perm"
65,"GiG",0.773946360153257,"Perm"
65,"GiG",0.745805258290395,"Perm"
65,"GiG",0.749834852688598,"Perm"
65,"GiG",0.733254062623861,"Perm"
65,"GiG",0.760073985995508,"Perm"
65,"GiG",0.756704980842912,"Perm"
65,"GiG",0.726086669309024,"Perm"
65,"GiG",0.71733386180473,"Perm"
65,"GiG",0.760833663627956,"Perm"
65,"GiG",0.701116395825076,"Perm"
65,"GiG",0.738703923900119,"Perm"
65,"GiG",0.743228960232527,"Perm"
65,"GiG",0.760173074382349,"Perm"
65,"GiG",0.728266613819527,"Perm"
65,"GiG",0.767934998018232,"Perm"
65,"GiG",0.715913594926675,"Perm"
65,"GiG",0.743394107543929,"Perm"
65,"GiG",0.744814374421984,"Perm"
65,"GiG",0.731833795745805,"Perm"
65,"GiG",0.725855463073061,"Perm"
65,"GiG",0.742271105826397,"Perm"
65,"GiG",0.770742502312062,"Perm"
65,"GiG",0.733650416171225,"Perm"
65,"GiG",0.727506936187079,"Perm"
65,"GiG",0.703659664420663,"Perm"
65,"GiG",0.766151407055093,"Perm"
65,"GiG",0.737151539172942,"Perm"
65,"GiG",0.760536398467433,"Perm"
65,"GiG",0.741313251420267,"Perm"
65,"GiG",0.724071872109922,"Perm"
65,"GiG",0.726053639846743,"Perm"
65,"GiG",0.752543268595587,"Perm"
65,"GiG",0.760007927070947,"Perm"
65,"GiG",0.751056942792971,"Perm"
65,"GiG",0.750231206235962,"Perm"
65,"GiG",0.721363456202933,"Perm"
65,"GiG",0.714328180737218,"Perm"
65,"GiG",0.709241643546043,"Perm"
65,"GiG",0.747093407319329,"Perm"
65,"GiG",0.760437310080592,"Perm"
65,"GiG",0.733353151010702,"Perm"
65,"GiG",0.729918086933545,"Perm"
66,"GiG",0.765688994583168,"Perm"
66,"GiG",0.774970273483948,"Perm"
66,"GiG",0.736490949927335,"Perm"
66,"GiG",0.755714096974501,"Perm"
66,"GiG",0.776027216276919,"Perm"
66,"GiG",0.760932752014797,"Perm"
66,"GiG",0.770081913066455,"Perm"
66,"GiG",0.696723477341789,"Perm"
66,"GiG",0.747753996564936,"Perm"
66,"GiG",0.735599154445766,"Perm"
66,"GiG",0.74719249570617,"Perm"
66,"GiG",0.742898665609724,"Perm"
66,"GiG",0.748183379574581,"Perm"
66,"GiG",0.734707358964196,"Perm"
66,"GiG",0.748579733121945,"Perm"
66,"GiG",0.719877130400317,"Perm"
66,"GiG",0.740025102391333,"Perm"
66,"GiG",0.763707226846347,"Perm"
66,"GiG",0.762650284053376,"Perm"
66,"GiG",0.75,"Perm"
66,"GiG",0.756804069229753,"Perm"
66,"GiG",0.718093539437178,"Perm"
66,"GiG",0.743394107543929,"Perm"
66,"GiG",0.718324745673141,"Perm"
66,"GiG",0.774375743162901,"Perm"
66,"GiG",0.723741577487118,"Perm"
66,"GiG",0.710562822037257,"Perm"
66,"GiG",0.775399656493592,"Perm"
66,"GiG",0.742072929052715,"Perm"
66,"GiG",0.746036464526358,"Perm"
66,"GiG",0.724567314044127,"Perm"
66,"GiG",0.757200422777117,"Perm"
66,"GiG",0.713766679878452,"Perm"
66,"GiG",0.747522790328974,"Perm"
66,"GiG",0.750759677632448,"Perm"
66,"GiG",0.723180076628353,"Perm"
66,"GiG",0.786200290659268,"Perm"
66,"GiG",0.742964724534285,"Perm"
66,"GiG",0.71548421191703,"Perm"
66,"GiG",0.757299511163958,"Perm"
66,"GiG",0.724071872109922,"Perm"
